SKN,Name,Lat_DD,Lon_DD,ElevFT,Observer,UsedInRFA,NumMosRFAvg,DataSources,StationStatus,NumMos,MinYear,MaxYear,Changepoint
681.00,543,20.77017387,-156.9005257,1310,DOLE,Yes,12,State,Discontinued,471,1936,1975,no
681.10,562,20.77323021,-156.8910815,1200,DOLE,No,0,State,Discontinued,187,1960,1975,no
682.00,550,20.78434099,-156.8902494,1240,DOLE,Yes,11,State,Discontinued,616,1937,1989,no
683.00,555,20.80322922,-156.8908071,1855,DOLE,Yes,11,State,Discontinued,476,1944,1983,no
684.00,R-4 (Lanai Hale),20.81128686,-156.8724751,3370,DEPT OF AGR,Yes,12,"NCDC, State, State/NCDC",Discontinued,812,1924,2004,no
684.10,Waiopaa,20.80878588,-156.880808,2125,DOLE,No,0,State,Discontinued,70,1914,1919,no
685.00,Waiakaeakua,20.79462021,-156.8749728,2040,KOELE CO,Yes,12,"NCDC, State, State/NCDC",Current,681,1939,2007,no
685.10,563,20.797961,-156.879142,2000,DOLE,No,0,State,Discontinued,184,1960,1975,no
686.00,533,20.85655502,-156.9491476,1555,DOLE,Yes,8,State,Discontinued,451,1952,1990,no
687.00,R-10,20.82545105,-156.8899768,2750,PRI,No,0,State,Discontinued,48,1962,1965,no
688.00,R-11 Kailua Mauk,20.78323282,-156.8655268,1900,DOLE,Yes,12,State,Discontinued,223,1957,1976,no
689.00,R-12,20.82100837,-156.8769209,2700,DOLE,No,0,State,Discontinued,168,1962,1975,no
690.00,Kanepuu (R-7 Kaena),20.87182812,-156.9916489,1640,DEPT OF AGR,Yes,12,"NCDC, State, State/NCDC",Current,936,1914,2007,no
691.00,534,20.83961322,-156.9291446,1575,DOLE,Yes,11,State,Discontinued,487,1935,1975,no
692.00,535,20.83405848,-156.9221994,1560,DOLE,Yes,11,State,Discontinued,504,1934,1975,no
693.00,Koele,20.83711452,-156.9166443,1745,DOLE,Yes,12,"NCDC, State, State/NCDC",Discontinued,870,1892,1975,no
694.00,Mahana (R-9),20.86489202,-156.9083155,1430,DOLE,Yes,12,"NCDC, State, State/NCDC",Current,738,1934,2007,no
695.00,R-1 (Wawaeku),20.8615625,-156.872482,750,DOLE,Yes,6,State,Discontinued,152,1938,1950,no
696.00,R-5 (Keomoku),20.84990013,-156.8272024,10,DOLE,Yes,9,State,Discontinued,380,1914,1950,no
697.00,R-13,20.85933758,-156.899426,1500,DOLE,No,0,State,Discontinued,168,1962,1975,no
698.00,R-14,20.8435048,-156.9008125,1750,DOLE,No,0,State,Discontinued,173,1962,1976,no
700.00,Waimanalo,21.32850843,-158.0905884,75,EWA PLANTATION,Yes,12,State,Discontinued,1066,1905,1995,no
700.10,Field 9,21.33017204,-158.0305884,25,EWA PLANTATION,No,0,State,Discontinued,84,1966,1972,no
701.00,Barbers Point,21.31017585,-158.0689226,30,US NAVY,Yes,11,State,Discontinued,255,1943,1964,no
702.00,Us Magnetic Obs,21.30017459,-158.093922,10,US COAST GEODETIC S,Yes,11,State/NCDC,Discontinued,701,1901,1960,no
702.10,Ewa MCAS,21.32517399,-158.0472555,40,USMC,No,0,State,Discontinued,83,1941,1949,no
702.20,Observatory,21.313926,-157.999529,5,USC&GEODETIC SURVEY,Yes,12,"NCDC, State, State/NCDC",Current,565,1960,2007,no
702.30,Ewa Beach,21.3135043,-157.9922552,5,MB HARADA,No,0,State,Discontinued,7,1948,1948,no
702.40,Halehoku,21.32461584,-158.0091996,20,MIKE MORROW,No,0,State,Discontinued,122,1966,1976,no
702.50,Campbell Ind Pk,21.30572953,-158.1078106,10,STD OIL CO,Yes,11,"NCDC, State, State/NCDC",Current,437,1967,2007,no
702.60,Ewa Beach,21.311554,-158.006421,5,H CHING,No,0,State,Discontinued,106,1979,1988,no
703.00,Hono Wb Airport,21.32183585,-157.9089224,5,USWB,Yes,12,"NCDC, State, State/NCDC",Current,731,1947,2007,no
704.00,Hono Substation,21.30572477,-157.8611456,50,NWS,Yes,10,"NCDC, State, State/NCDC",Discontinued,890,1904,1979,no
704.10,Farrington High,21.33016799,-157.8722561,50,FARRINGTON HS,No,0,State,Discontinued,40,1955,1960,no
704.11,Press Bldg,21.30239152,-157.8561458,5,STAR BULLETIN,No,0,State,Discontinued,72,1969,1975,no
704.12,Alewa Mauka,21.3429446,-157.846145,1000,J CHANG,No,0,State,Discontinued,220,1970,1988,no
704.20,Bishop Museum Pk,21.33127901,-157.8703117,5,DAHLGREN JA,No,0,State,Discontinued,93,1953,1961,no
704.90,Alewa Hts,21.33016769,-157.857812,240,R CHUN,No,0,State,Discontinued,73,1968,1974,no
705.00,Beretania Pump,21.305169,-157.8522571,20,BWS,Yes,12,"NCDC, State, State/NCDC",Current,646,1945,2007,no
705.10,Craigside,21.32211236,-157.849479,160,DAVIS GC,No,0,State,Discontinued,111,1948,1957,no
705.11,Foster Gardens,21.31627955,-157.8583678,10,HONO BOTANICAL GARDN,No,0,State,Discontinued,72,1973,1981,no
705.12,Aloha Tower*,21.3,-157.86,125,Hydronet,No,0,Hydronet,Current,212,1991,2008,no
705.20,Nuuanu Valley,21.31822382,-157.8553123,120,STANLEY D,Yes,9,State,Discontinued,490,1874,1914,no
705.30,Us Exp Station,21.32127903,-157.8472568,5,US EXP STATION,No,0,State,Discontinued,90,1902,1910,no
705.40,Us Naval Station,21.30405826,-157.8630899,50,US NAVY,Yes,9,State,Discontinued,447,1900,1937,no
705.50,Honolulu,21.29683603,-157.8472575,15,F BROWN,No,0,State,Discontinued,141,1890,1901,no
705.60,Honolulu-Smith,21.29655801,-157.837813,10,SMITH CAPT D,No,0,State,Discontinued,60,1873,1877,no
705.70,Hono Pauoa Vall,21.31350185,-157.8530902,50,BISHOP REV SE,No,0,State,Discontinued,152,1890,1902,no
705.80,Hono Miller&Ber,21.30628018,-157.8572569,50,MCKIBBIN DR R,No,0,State,Discontinued,214,1877,1894,no
705.90,Hono Nuuanu&Ber,21.31155767,-157.8594789,20,ROOKE DR,No,0,State,Discontinued,24,1837,1838,no
706.00,Pacific Heights,21.32655639,-157.83809,680,BWS,No,0,State,Discontinued,914,1926,2004,no
706.10,Punchbowl,21.31350172,-157.847257,140,H BESS,No,0,State,Discontinued,11,1948,1948,no
706.20,Hono College Hil,21.3135014,-157.8305903,175,SE BISHOP,No,0,State,Discontinued,62,1903,1908,no
706.30,Kinau Street,21.30350227,-157.8455906,30,CASTLE WR,Yes,2,State,Discontinued,488,1884,1925,no
706.40,Makiki Reservoir,21.31433481,-157.837257,150,LITTLE JM,No,0,State,Discontinued,105,1892,1904,no
707.00,Makiki,21.30294651,-157.8361461,50,MATSUO P,Yes,12,"NCDC, State/NCDC",Discontinued,1094,1899,2004,no
707.10,Oahu College,21.30377967,-157.8305905,80,LYONS AB,No,0,State,Discontinued,76,1889,1895,no
707.20,Honolulu Punahou,21.30489073,-157.8305905,45,LYDECKER RC,Yes,7,State,Discontinued,267,1883,1906,no
707.30,Alihilani,21.30600174,-157.828646,205,PIETSCHMAN MA,Yes,8,State,Discontinued,317,1950,1976,no
708.00,Tantalus,21.32516743,-157.8289234,1050,BWS,No,0,State,Discontinued,95,1948,1955,no
709.00,Punchbowl Crater,21.31016855,-157.846146,355,T MEM CEMETERY,Yes,12,"NCDC, State/NCDC",Current,691,1950,2007,no
709.20,Pensacola Exp S,21.31044619,-157.8400349,110,UH EXP STA,No,0,State,Discontinued,47,1938,1942,no
710.00,Nutridge,21.31572334,-157.8211458,900,BWS,Yes,11,"NCDC, State/NCDC",Discontinued,557,1927,1974,no
710.10,Clements,21.32016724,-157.8072569,300,HR CLEMENTS,Yes,12,State,Discontinued,348,1947,1975,no
710.20,Puu Makani,21.31683429,-157.8161458,1000,JAMES CASE,No,0,State,Discontinued,83,1976,1983,no
711.00,Dole-Pri,21.29711306,-157.8183684,75,PRI,No,0,State,Discontinued,358,1937,1967,no
711.10,Kaimuki Pumping,21.28683578,-157.8122578,30,BWS,Yes,10,State,Discontinued,633,1949,2004,no
711.20,Fort Derussy,21.28017,-157.833369,10,CAPITAL INVESTMENT,No,0,State,Discontinued,1,1958,1958,no
711.60,Kanewai Fld,21.29322222,-157.8127222,38,USGS,No,0,USGS,Current,113,1999,2009,no
711.70,H-1,21.28944444,-157.8155556,20,USGS,No,0,USGS,Current,45,2005,2009,no
712.00,Manoa-Keller,21.3068348,-157.8175349,180,KELLER DR A,No,0,State,Discontinued,684,1919,1975,yes
712.10,Manoa-Beaumont,21.31044568,-157.8147571,200,BEAUMONT MRS J,Yes,12,"NCDC, State/NCDC",Current,1195,1905,2007,yes
712.20,Oahu Avenue,21.31572312,-157.8111459,230,KORTE A,No,0,State,Discontinued,161,1946,1960,no
712.30,Manoa Road,21.31016795,-157.8167015,300,SHERRETZ L,No,0,State,Discontinued,6,1957,1958,no
712.40,Puuhonua,21.31183452,-157.8155903,320,MORDY WA,No,0,State,Discontinued,7,1948,1949,no
712.50,Liloa Rise,21.31683416,-157.8103126,190,UNKNOWN,No,0,State,Discontinued,60,1939,1943,no
713.00,Univ Of Hawaii,21.29933514,-157.8167017,80,UH MET DEPT,Yes,11,"NCDC, State, State/NCDC",Current,1000,1918,2007,no
713.10,Manini Way,21.28850196,-157.7922579,425,MCBRIDE OC,No,0,State,Discontinued,56,1937,1942,no
713.40,Waialaenui R Upp,21.29683462,-157.7772577,1040,DAVIES MRS JS,No,0,State,Discontinued,205,1976,1994,no
714.00,Tantalus,21.32683377,-157.8172567,1400,SJ OBORSKI,Yes,6,State/NCDC,Discontinued,667,1901,1957,no
714.10,Keahi,21.32044504,-157.808368,320,SPIEGELBERG CH,Yes,11,State,Discontinued,526,1947,1991,no
714.20,Kaliula,21.32016749,-157.815868,1180,WR CASTLE,No,0,State,Discontinued,273,1902,1926,no
714.40,Kukui Malu,21.32544489,-157.814479,1350,MYRON KERNER,No,0,State,Discontinued,77,1968,1975,no
715.00,Waialae-Tinker,21.27433592,-157.7880917,50,TINKER SPENCER,Yes,12,"NCDC, State/NCDC",Current,1013,1921,2007,no
715.10,Waialae Kahala,21.27350261,-157.7872584,40,EJ ANDERSON,No,0,State,Discontinued,15,1954,1955,no
715.30,Kaimuki-Dorr,21.28350242,-157.802258,140,DORR R,No,0,State,Discontinued,56,1968,1972,no
715.40,Leahi Hospital,21.27322517,-157.8019806,210,TURBAN E,No,0,State,Discontinued,3,1971,1971,no
716.00,Manoa Tunnel 2,21.32794416,-157.7914236,650,BWS,Yes,12,"NCDC, State/NCDC",Discontinued,938,1927,2006,yes
716.10,Woodlawn,21.31350082,-157.8022572,250,MRS W CARTER,No,0,State,Discontinued,158,1948,1962,no
716.11,Woodlawn-Woolsey,21.30711232,-157.8047573,380,DR F LAEMMLEN,No,0,State,Discontinued,10,1971,1972,no
716.13,St Louis Hts Upp,21.30572338,-157.7980907,1090,UH ENGRG DEPT (FOR),No,0,State,Discontinued,12,1972,1973,no
716.14,St Louis Hts Mid,21.29933495,-157.8047575,625,UH ENGRG DEP FOR,No,0,State,Discontinued,12,1972,1973,no
716.18,Pukele Stream,21.30683423,-157.7880907,345,USGS,No,0,USGS,Discontinued,18,2004,2005,no
716.20,Manoa,21.32516687,-157.8039236,300,CS DESKY,No,0,State,Discontinued,182,1898,1918,no
716.30,Manoa Upper,21.32405572,-157.7994791,340,USGS,No,0,State,Discontinued,84,1915,1922,no
716.40,Manoa Valley,21.30211275,-157.8144795,100,KIDWELL J,No,0,State,Discontinued,70,1891,1896,no
716.50,Manoa Waena,21.31655635,-157.8086459,220,BISHOP ESTATE,No,0,State,Discontinued,88,1922,1931,no
716.60,Rhodes Gardens,21.3240558,-157.8028125,300,RHODES HJ,No,0,State,Discontinued,104,1902,1910,no
716.70,Waahila,21.3101675,-157.7944795,1220,BWS,No,0,State,Discontinued,149,1926,1940,no
716.80,Woodlawn-BWS,21.32322218,-157.7889237,1450,BWS,No,0,State,Discontinued,142,1927,1941,no
717.00,Black Point,21.25655947,-157.7925363,90,VAN BROCKLIN FR,Yes,12,"NCDC, State/NCDC",Discontinued,519,1919,1963,no
717.10,Kapiolani Park,21.26655931,-157.8139251,10,MCCALLUM H,No,0,State,Discontinued,165,1890,1904,no
717.20,Waikiki,21.27183682,-157.8180917,10,PURINTON J,Yes,10,"NCDC, State, State/NCDC",Current,522,1962,2007,no
717.30,Diamond Head 1,21.26350355,-157.7989252,200,HAWAII NAT GUARD,No,0,State,Discontinued,6,1957,1957,no
717.40,Diamond Head 2,21.26017065,-157.8055918,10,HAWAII NAT GUARD,No,0,State,Discontinued,6,1957,1957,no
717.70,Waikiki Kalakaua,21.26044879,-157.8192028,0,TOM LOFFMAN,No,0,State,Discontinued,7,1970,1970,no
718.00,Palolo Vy-BWS,21.32183297,-157.7717015,990,BWS,Yes,12,"NCDC, State, State/NCDC",Current,965,1926,2007,no
718.10,Olympus,21.33516556,-157.7772568,2500,BWS,No,0,State,Discontinued,220,1926,1946,no
720.00,Matsonia Drive,21.2935016,-157.7855911,820,D ENGARD,Yes,12,"NCDC, State/NCDC",Discontinued,285,1938,1961,no
720.10,New Collins,21.2960015,-157.7867021,945,OWENS RR,No,0,State,Discontinued,94,1948,1956,no
720.20,Waiamao,21.29961229,-157.7805909,600,BITLING CC,No,0,State,Discontinued,34,1910,1913,no
720.30,Maunalua Hts,21.29544593,-157.7847577,960,DUSENDSCHON RC,No,0,State,Discontinued,7,1969,1970,no
720.40,Aonapo,21.29905641,-157.7647577,950,C S RAMAGE,Yes,4,State,Discontinued,283,1967,1997,no
720.50,Halehoola,21.29683455,-157.773091,900,T SCHROEDER,No,0,State,Discontinued,35,1978,1981,no
721.00,Wilnelmina Rise,21.29766804,-157.7853133,1100,BWS,No,0,"NCDC, State/NCDC",Current,959,1927,2007,yes
721.10,Palolo Valley,21.29683497,-157.7972577,190,J GULICK,No,0,State,Discontinued,19,1948,1950,no
721.20,Aha Maka,21.30766722,-157.7736463,1245,MARTIN VITOUSEK,No,0,State,Discontinued,52,1971,1975,no
721.30,Kalaepohaku,21.29294641,-157.8050355,360,SADLER JC,No,0,State,Current,203,1973,2007,no
721.40,Palolo Fire Stn*,21.3,-157.79,195,Hydronet,No,0,Hydronet,Current,207,1991,2008,no
722.00,Kahala,21.26183672,-157.7855918,10,LB LEOPOLD,No,0,State,Discontinued,19,1948,1949,no
722.10,Thorne,21.26405879,-157.7861474,10,PRI THORNE MD,No,0,State,Discontinued,9,1948,1949,no
722.20,Kahala-Arnold,21.27016929,-157.777814,5,ARNOLD DR HL JR,No,0,State,Discontinued,232,1949,1970,no
722.30,Pahoa Place,21.27016935,-157.7805917,10,C LEOPOLD,No,0,State,Discontinued,6,1948,1949,no
722.40,Kahala,21.26766951,-157.7794806,0,TALIAFERRO WJ,No,0,State,Discontinued,40,1966,1970,no
722.50,Waialae-Paul,21.27016945,-157.7861473,15,PAUL WH,Yes,9,State,Discontinued,345,1965,1994,no
723.00,Wailupe,21.27683512,-157.758925,15,BWS,Yes,9,State,Discontinued,342,1926,1954,no
723.10,Wailupe Mauka,21.29683406,-157.7555912,200,HIND CLARKE DAIRY,No,0,State,Discontinued,144,1926,1937,no
723.11,Hind Uka,21.29683406,-157.7555912,200,RAY BARRETT,No,0,State,Discontinued,29,1978,1980,no
723.12,Aina Haina,21.28905673,-157.7580913,200,SHARON DUMAS,No,0,State,Discontinued,37,1976,1979,no
723.20,Wailupe Res 170,21.29016762,-157.7522581,175,BWS,Yes,11,"NCDC, State",Discontinued,522,1925,1969,yes
723.30,Aina Haina,21.28183465,-157.7505915,30,RAMAGE MRS C,No,0,State,Discontinued,131,1951,1962,no
723.40,Paiko Drive,21.28172556,-157.7282194,10,GRUBB DL,Yes,12,"NCDC, State, State/NCDC",Current,578,1959,2007,no
723.60,Wailupe Val Scho,21.29266754,-157.7539247,180,WAILUPE VALLEY SCH,No,0,State,Discontinued,193,1966,1983,no
723.70,Aina Haina Lower,21.28183471,-157.7528138,15,R M WARNER,No,0,State,Discontinued,155,1964,1978,no
723.80,Niu Valley*,21.29,-157.73,65,Hydronet,No,0,Hydronet,Current,201,1991,2008,no
723.90,Aina Haina,21.28266803,-157.7539249,10,ADAMS CW,No,0,State,Discontinued,287,1974,1999,no
724.00,Makapuu Point,21.30849684,-157.650591,540,USCG,Yes,2,"NCDC, State/NCDC",Discontinued,790,1907,1973,no
724.10,Hahaione Valley,21.29349992,-157.7105917,25,KAMEHAMEHA SCHOOLS,No,0,State,Discontinued,76,1928,1935,no
724.11,Kii Place,21.29572203,-157.7100362,40,L WILLIAMSON,No,0,State,Discontinued,36,1971,1973,no
724.13,Kalama Valley,21.29683234,-157.680592,75,HARGER GRADEN,No,0,State,Discontinued,17,1976,1977,no
724.14,Sea Life Park,21.31349715,-157.6639247,40,HAW OCEANIC INST,No,0,State,Discontinued,19,1976,1977,no
724.15,Kaumakani St,21.27572283,-157.7025365,62,DUANE BARTHOLOMEW,No,0,State,Discontinued,160,1976,1990,no
724.19,Hawaii Kai Golf Course*,21.3,-157.66,29,UNOAA-NWS,Yes,12,"Hydronet, State",Current,281,1977,2008,no
724.20,Lunalilo Home,21.28183355,-157.6972587,35,LUNALILO HOME,No,0,State,Discontinued,174,1956,1971,no
724.21,Kamehame*,21.3,-157.67,795,Hydronet,Yes,10,Hydronet,Current,188,1993,2008,no
724.30,Maunalua,21.28516673,-157.6972586,10,BISHOP ESTATE,No,0,State,Discontinued,33,1923,1928,no
724.40,Portlock Road,21.27683397,-157.7072587,6,G BERNER,Yes,12,State,Discontinued,164,1962,1984,no
724.50,Koko Head-Pri,21.29655494,-157.6928141,15,PRI,No,0,State,Discontinued,57,1941,1946,no
724.60,Kaalakei,21.2885003,-157.7183695,10,M ZAPATA,No,0,State,Discontinued,86,1965,1972,no
724.70,Kamehame,21.31933087,-157.6805913,1200,NWS,No,0,State,Discontinued,72,1965,1973,no
725.00,Mikilua,21.40850258,-158.152145,60,WAIAE CO,Yes,12,"NCDC, State/NCDC",Discontinued,532,1921,1999,yes
725.10,Palehua,21.39684348,-158.100865,2460,STATE DIV FTRY,No,0,State,Discontinued,104,1921,1931,no
725.20,Hakuloa,21.39017687,-158.0939207,2210,VON HOLT HV,No,0,State,Discontinued,410,1948,1983,no
725.30,PALEHUA,21.37851128,-158.1005874,1790,CF JOHNSON,No,0,State,Discontinued,28,1955,1957,no
725.40,Mauna Kapu,21.37962218,-158.1014208,2180,AFC HAW PMRF,No,0,State,Discontinued,34,1965,1967,no
725.60,Puu Manawahua,21.39545453,-158.0944761,2080,NCDC,No,0,"NCDC, State/NCDC",Discontinued,325,1977,2005,no
726.00,Dpd,21.34183936,-158.1222539,10,EWA PLANTATION,Yes,12,State,Discontinued,669,1927,1982,no
727.00,Pump 10,21.33517369,-158.1072544,30,EWA PLANTATION,Yes,9,State,Discontinued,999,1911,1995,no
728.10,Palehua,21.37295353,-158.1153094,2370,HAWAII NAT GUARD,No,0,State,Discontinued,4,1969,1969,no
728.20,Palehua,21.385,-158.1041667,1440,RAWS,No,0,RAWS,Current,5,2009,2009,no
729.00,Field 85-86,21.41183666,-158.0755862,1040,CPC,No,0,State,Discontinued,187,1944,1959,no
729.10,Field 86,21.41016894,-158.0639196,720,CPC,No,0,State,Discontinued,182,1944,1959,no
729.20,Field 85,21.41572454,-158.0708639,880,CPC,No,0,State,Discontinued,24,1959,1961,no
730.00,Reservoir 6b Os,21.33850713,-158.0755882,115,OAHU SUGAR,Yes,9,State,Discontinued,669,1927,1982,no
730.10,Makakilo,21.34267337,-158.0861432,300,ADAMS NEAL,No,0,State,Discontinued,63,1976,1981,no
731.00,Field 151,21.36572901,-158.0822539,900,CPC,Yes,11,State,Discontinued,477,1924,1966,no
732.00,Reservoir 6 Os,21.34517165,-158.0622544,90,OAHU SUGAR,Yes,9,State,Discontinued,1028,1905,1991,no
733.00,Field 105,21.37350314,-158.0622535,300,OAHU SUGAR,Yes,9,State,Discontinued,757,1919,1982,no
733.10,Field 120,21.3793379,-158.0741979,960,OAHU SUGAR PLANTS,No,0,State,Discontinued,201,1966,1982,no
734.00,Gage 3,21.39183548,-158.0505866,450,LIBBY,No,0,State,Discontinued,146,1939,1956,no
734.10,Gage 9,21.40016884,-158.0539198,560,LIBBY,No,0,State,Discontinued,95,1922,1929,no
734.20,Gage 10,21.39183583,-158.05392,480,LIBBY,No,0,State,Discontinued,95,1922,1929,no
734.30,Gage 11-Libby,21.36628145,-158.0666981,420,LIBBY,No,0,State,Discontinued,82,1923,1929,no
734.40,Field 130,21.39183705,-158.0655866,650,OAHU SUGAR,No,0,State,Discontinued,201,1966,1982,no
735.00,Field 43 Os,21.33017537,-158.0672556,55,OAHU SUGAR,Yes,12,State,Discontinued,669,1927,1982,no
736.00,Reservoir 8 Os,21.36017012,-158.0539207,155,OAHU SUGAR,Yes,11,State,Discontinued,933,1905,1982,no
737.00,Reservoir 9 Os,21.37350221,-158.0472536,210,OAHU SUGAR,Yes,12,State,Discontinued,829,1925,1995,no
738.00,Field 165,21.41016814,-158.0555862,600,OAHU SUGAR,Yes,12,State,Discontinued,253,1948,1969,no
738.10,Field 57,21.40350207,-158.0555864,605,OAHU SUGAR,No,0,State,Discontinued,145,1948,1960,no
738.20,Field 140,21.39683541,-158.0505865,535,OAHU SUGAR,Yes,10,State,Discontinued,252,1948,1968,no
738.30,Field 160,21.41016998,-158.0739197,970,OAHU SUGAR,No,0,State,Discontinued,36,1966,1968,no
738.40,Field 155,21.40544668,-158.0589197,600,OAHU SUGAR PLANTS,No,0,State,Discontinued,347,1966,1995,no
739.00,Field 135,21.38516874,-158.0486423,360,OAHU SUGAR,Yes,11,State,Discontinued,560,1948,1994,no
740.00,Reservoir 5 Os,21.35350367,-158.0455875,120,OAHU SUGAR,Yes,11,State,Discontinued,669,1927,1982,no
740.10,Field 220a,21.40516754,-158.0389198,490,OAHU SUGAR,Yes,11,State,Discontinued,255,1948,1969,no
740.20,Field 26,21.38516848,-158.0372535,285,OAHU SUGAR,No,0,State,Discontinued,192,1948,1963,no
740.40,Kunia,21.38850159,-158.0305868,2850,HSPA,No,0,State,Current,486,1963,2008,no
740.50,Kunia Substation*,21.39,-158.04,279,Hydronet,No,0,Hydronet,Current,215,1991,2008,no
741.00,Ewa Mill,21.3401713,-158.0339215,40,EWA PLANTATION,Yes,12,"NCDC, State, State/NCDC",Discontinued,1315,1891,2006,no
742.00,Pump 7,21.36350286,-158.0333651,45,EWA PLANTATION,Yes,12,State,Discontinued,567,1948,1995,no
742.10,Field 205,21.39822332,-158.02892,375,OAHU SUGAR,Yes,12,State,Discontinued,570,1948,1997,no
742.30,Honouliuli,21.35961421,-158.0289209,15,KAHUA RANCH,Yes,11,State,Discontinued,382,1952,1984,no
743.00,Reservoir 2 Os,21.37183566,-158.0272539,60,OAHU SUGAR,Yes,12,State,Discontinued,669,1927,1982,no
744.00,Field 74,21.32517164,-158.0194773,25,EWA PLANTATION,Yes,12,State,Discontinued,709,1927,1987,no
745.00,Pump 4,21.39350103,-158.0172534,45,OAHU SUGAR,No,0,State,Discontinued,215,1948,1965,no
745.10,Field 15,21.39627874,-158.0205866,250,OAHU SUGAR,No,0,State,Discontinued,192,1948,1963,no
746.00,Apokaa,21.38183507,-158.015587,65,EWA PLANTATION,Yes,10,State,Discontinued,494,1905,1959,no
746.10,Field 300,21.37350232,-158.0005874,10,OAHU SUGAR,No,0,State,Discontinued,36,1966,1968,no
747.00,Field 62 Os,21.35183731,-158.0089214,35,OAHU SUGAR,Yes,12,State,Discontinued,812,1927,1994,no
748.00,Field 410,21.41016656,-158.0055865,290,OAHU SUGAR,Yes,12,State,Discontinued,416,1948,1982,no
750.00,Waipahu,21.38683459,-158.0072536,60,OAHU SUGAR,Yes,9,"NCDC, State, State/NCDC",Current,1294,1897,2007,no
751.00,Field 79.1,21.33683791,-158.0047551,20,EWA PLANTATION,Yes,10,State,Discontinued,645,1924,1977,no
751.20,Rock Pile,21.33017119,-157.9972552,25,EWA PLANTATION,Yes,12,State,Discontinued,386,1962,1995,no
752.00,Waipio-O Sugar,21.39016747,-157.9939203,50,OAHU SUGAR,Yes,12,State,Discontinued,560,1917,1963,no
752.10,Field 310,21.35683838,-157.983922,25,OAHU SUGAR,Yes,12,State,Discontinued,596,1945,1994,no
752.20,Field 420,21.395167,-157.9869758,110,OAHU SUGAR,No,0,State,Discontinued,241,1948,1968,no
752.30,Field 500,21.41016624,-157.9855867,240,OAHU SUGAR,Yes,12,State,Discontinued,414,1948,1982,no
753.00,Pump 6,21.40683299,-157.9789203,75,OAHU SUGAR,Yes,10,State,Discontinued,252,1948,1968,no
754.00,Field 65,21.40849943,-157.9689204,250,OAHU SUGAR,Yes,10,State,Discontinued,400,1931,1965,yes
754.10,Pearl City Ter,21.40877714,-157.9669759,250,JAMES MUNENO,No,0,State,Discontinued,46,1966,1970,no
754.20,Manana,21.4129435,-157.9639203,240,LEE CLARENCE,No,0,State,Discontinued,26,1970,1972,no
755.00,Pearl Harbor,21.36017205,-157.9622556,20,US NAVY,Yes,12,State,Discontinued,269,1926,1949,no
756.00,Field 610,21.39849977,-157.9555873,200,OAHU SUGAR,Yes,10,"NCDC, State, State/NCDC",Discontinued,823,1902,1970,no
